Unnamed: 0,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,1.0,13.0,4.0,16.0,122478.31,1.93,0.0,52.32,3775.447,0.396,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,128.0,0.0,0.0,20030201,1,0,12.16,12.37,21.1,02/03/2020 14:43:54,0,1,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,16.0,7.0,188917.36,1.94,0.0,-22.16,-3176.4320000000002,0.396,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,128.0,0.0,0.0,20030201,2,0,12.16,12.37,21.1,02/03/2020 14:43:54,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,7.0,19.0,399992.13,1.94,0.0,-6.64,2802.257,0.396,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,128.0,0.0,0.0,20030201,3,0,12.16,12.37,21.1,02/03/2020 14:43:54,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,19.0,10.0,-471709.97,1.93,0.0,-39.8,-3304.697,0.396,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,128.0,0.0,0.0,20030201,4,0,12.16,12.37,21.1,02/03/2020 14:43:54,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,10.0,22.0,-363838.94,1.93,0.0,23.28,3641.3940000000002,0.396,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,128.0,0.0,0.0,20030201,5,0,12.16,12.37,21.1,02/03/2020 14:43:54,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,7.0,19.0,109095.8,1.97,0.0,-23.28,2731.4429999999998,0.322,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,158.5,0.0,0.0,20030201,1,0,12.16,12.37,21.6,02/03/2020 14:43:56,0,1,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,19.0,10.0,197999.08,1.98,0.0,-26.37,-2703.994,0.322,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,158.5,0.0,0.0,20030201,2,0,12.16,12.37,21.6,02/03/2020 14:43:56,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,10.0,22.0,422731.72,1.97,0.0,13.18,2405.449,0.322,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,158.5,0.0,0.0,20030201,3,0,12.16,12.37,21.6,02/03/2020 14:43:56,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,22.0,1.0,144049.77,1.97,0.0,26.59,-2786.909,0.322,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,158.5,0.0,0.0,20030201,4,0,12.16,12.37,21.6,02/03/2020 14:43:56,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,1.0,13.0,122262.97,2.01,0.0,-241.13,3061.11,0.322,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,158.5,0.0,0.0,20030201,5,0,12.16,12.37,21.6,02/03/2020 14:43:56,0,0,0.0,0.0,0.0
