100
1	1	1	1	13	1	4	1	16	1668.1425178147267
2	1	1	1	13	1	16	1	7	-1330.5136579572445
3	1	1	1	13	1	7	1	19	1168.6448931116388
4	1	1	1	13	1	19	1	10	-1438.124703087886
5	1	1	1	13	1	10	1	22	1579.8800475059381
6	1	4	1	16	1	7	1	19	1550.7815805849411
7	1	4	1	16	1	19	1	10	-1374.7324206596143
8	1	4	1	16	1	10	1	22	1228.1667703795893
9	1	4	1	16	1	22	1	1	-1581.80087118855
10	1	4	1	16	1	1	1	13	1731.724331051649
11	1	7	1	19	1	10	1	22	1535.3502202643172
12	1	7	1	19	1	22	1	1	-1314.1481277533042
13	1	7	1	19	1	1	1	13	1176.7252202643174
14	1	7	1	19	1	13	1	4	-1349.4520925110132
15	1	7	1	19	1	4	1	16	1504.500550660793
16	1	10	1	22	1	1	1	13	1646.547284929835
17	1	10	1	22	1	13	1	4	-1364.175716900549
18	1	10	1	22	1	4	1	16	1232.96644295302
19	1	10	1	22	1	16	1	7	-1455.909090909091
20	1	10	1	22	1	7	1	19	1589.4331909701039
21	1	13	1	25	1	16	1	28	1633.2722048066876
22	1	13	1	25	1	28	1	19	-1473.2048066875655
23	1	13	1	25	1	19	1	31	1320.3092998955067
24	1	13	1	25	1	31	1	22	-1459.0454545454543
25	1	13	1	25	1	22	1	34	1564.6050156739814
26	1	16	1	28	1	19	1	31	1608.3782161234992
27	1	16	1	28	1	31	1	22	-1450.4155231560894
28	1	16	1	28	1	22	1	34	1256.5733276157805
29	1	16	1	28	1	34	1	13	-1444.7684391080618
30	1	16	1	28	1	13	1	25	1630.873499142367
31	1	19	1	31	1	22	1	34	1604.5369484316852
32	1	19	1	31	1	34	1	13	-1477.1451355661884
33	1	19	1	31	1	13	1	25	1361.4986709197235
34	1	19	1	31	1	25	1	16	-1498.7416267942583
35	1	19	1	31	1	16	1	28	1661.7240829346092
36	1	22	1	34	1	13	1	25	1570.8688989784337
37	1	22	1	34	1	25	1	16	-1405.7809307604996
38	1	22	1	34	1	16	1	28	1264.6850170261068
39	1	22	1	34	1	28	1	19	-1415.2071509648129
40	1	22	1	34	1	19	1	31	1564.8467650397279
41	1	25	1	37	1	28	1	40	1543.9347522679693
42	1	25	1	37	1	40	1	31	-1363.5345429169574
43	1	25	1	37	1	31	1	43	1263.1667829727842
44	1	25	1	37	1	43	1	34	-1452.890788555478
45	1	25	1	37	1	34	1	46	1524.9853454291697
46	1	28	1	40	1	31	1	43	1484.4468728984534
47	1	28	1	40	1	43	1	34	-1355.9589778076665
48	1	28	1	40	1	34	1	46	1260.342972427707
49	1	28	1	40	1	46	1	25	-1413.7427706792198
50	1	28	1	40	1	25	1	37	1543.3110289172832
51	1	31	1	43	1	34	1	46	1454.2435312024352
52	1	31	1	43	1	46	1	25	-1291.8976407914763
53	1	31	1	43	1	25	1	37	1262.583713850837
54	1	31	1	43	1	37	1	28	-1418.4535768645358
55	1	31	1	43	1	28	1	40	1485.001902587519
56	1	34	1	46	1	25	1	37	1485.1374384236456
57	1	34	1	46	1	37	1	28	-1331.5551724137933
58	1	34	1	46	1	28	1	40	1228.649261083744
59	1	34	1	46	1	40	1	31	-1357.2
60	1	34	1	46	1	31	1	43	1416.795566502463
61	1	37	1	49	1	40	1	52	593.7306688089977
62	1	37	1	49	1	52	1	43	-487.5316328580036
63	1	37	1	49	1	43	1	55	445.9927696324563
64	1	37	1	49	1	55	1	46	-531.9881502309701
65	1	37	1	49	1	46	1	58	567.9311106647922
66	1	40	1	52	1	43	1	55	601.2462127807767
67	1	40	1	52	1	55	1	46	-508.30402228800284
68	1	40	1	52	1	46	1	58	471.9892042486506
69	1	40	1	52	1	58	1	37	-559.3115096639388
70	1	40	1	52	1	37	1	49	595.2225317778165
71	1	43	1	55	1	46	1	58	568.1414784394251
72	1	43	1	55	1	58	1	37	-483.0778234086242
73	1	43	1	55	1	37	1	49	444.8848049281314
74	1	43	1	55	1	49	1	40	-556.7026694045175
75	1	43	1	55	1	40	1	52	598.3605749486652
76	1	46	1	58	1	37	1	49	565.2290869327501
77	1	46	1	58	1	49	1	40	-498.11344997266264
78	1	46	1	58	1	40	1	52	469.0568616730454
79	1	46	1	58	1	52	1	43	-534.7351011481685
80	1	46	1	58	1	43	1	55	567.2359212684528
81	1	49	1	61	1	52	1	64	279.5483236994219
82	1	49	1	61	1	64	1	55	-242.78901734104045
83	1	49	1	61	1	55	1	67	206.3108670520231
84	1	49	1	61	1	67	1	58	-245.24959537572255
85	1	49	1	61	1	58	1	70	277.2805780346821
86	1	52	1	64	1	55	1	67	270.5151634890843
87	1	52	1	64	1	67	1	58	-232.18136915934016
88	1	52	1	64	1	58	1	70	204.32984293193718
89	1	52	1	64	1	70	1	49	-244.02795613948436
90	1	52	1	64	1	49	1	61	279.54578682208836
91	1	55	1	67	1	58	1	70	275.89912116679136
92	1	55	1	67	1	70	1	49	-237.56460359012715
93	1	55	1	67	1	49	1	61	205.4153889304413
94	1	55	1	67	1	61	1	52	-240.88070306656695
95	1	55	1	67	1	52	1	64	269.59854151084517
96	1	58	1	70	1	49	1	61	278.0397430406852
97	1	58	1	70	1	61	1	52	-236.86663811563164
98	1	58	1	70	1	52	1	64	205.23057815845823
99	1	58	1	70	1	64	1	55	-246.81156316916488
100	1	58	1	70	1	55	1	67	277.0396573875803
