Unnamed: 0,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,1.0,13.0,4.0,16.0,26208.24,0.37,0.0,-64.81,2729.962,1.339,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,37.5,0.0,0.0,20030201,1,0,12.16,12.39,22.1,02/03/2020 14:57:41,0,1,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,16.0,7.0,40225.86,0.37,0.0,38.95,-2285.507,1.339,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,37.5,0.0,0.0,20030201,2,0,12.16,12.39,22.1,02/03/2020 14:57:41,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,7.0,19.0,82062.32,0.37,0.0,-45.42,1942.7179999999998,1.339,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,37.5,0.0,0.0,20030201,3,0,12.16,12.39,22.1,02/03/2020 14:57:41,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,19.0,10.0,-97286.52,0.36,0.0,23.76,-2303.132,1.339,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,37.5,0.0,0.0,20030201,4,0,12.16,12.39,22.1,02/03/2020 14:57:41,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,10.0,22.0,-76097.14,0.37,0.0,-60.46,2573.573,1.339,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,37.5,0.0,0.0,20030201,5,0,12.16,12.39,22.1,02/03/2020 14:57:41,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,7.0,19.0,23951.92,0.11,0.0,-52.57,2311.7870000000003,1.24,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,40.5,0.0,0.0,20030201,1,0,12.16,12.39,21.6,02/03/2020 14:57:43,0,1,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,19.0,10.0,39106.71,0.13,0.0,25.06,-2058.815,1.24,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,40.5,0.0,0.0,20030201,2,0,12.16,12.39,21.6,02/03/2020 14:57:43,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,10.0,22.0,79790.38,0.15,0.0,-57.88,1750.271,1.24,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,40.5,0.0,0.0,20030201,3,0,12.16,12.39,21.6,02/03/2020 14:57:43,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,22.0,1.0,29481.66,0.19,0.0,157.71,-2198.8,1.24,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,40.5,0.0,0.0,20030201,4,0,12.16,12.39,21.6,02/03/2020 14:57:43,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,1.0,13.0,26109.35,0.27,0.0,-194.46,2520.018,1.24,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,40.5,0.0,0.0,20030201,5,0,12.16,12.39,21.6,02/03/2020 14:57:43,0,0,0.0,0.0,0.0
,Mixed / non conventional,7.0,19.0,10.0,22.0,25430.98,0.62,0.0,-53.56,1167.389,0.59,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,85.8,0.0,0.0,20030201,1,0,12.16,12.39,22.1,02/03/2020 14:57:45,0,1,0.0,0.0,0.0
,Mixed / non conventional,7.0,19.0,22.0,1.0,28130.95,0.64,0.0,117.35,-997.845,0.59,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,85.8,0.0,0.0,20030201,2,0,12.16,12.39,22.1,02/03/2020 14:57:45,0,0,0.0,0.0,0.0
,Mixed / non conventional,7.0,19.0,1.0,13.0,83253.76,0.65,0.0,-104.58,868.567,0.59,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,85.8,0.0,0.0,20030201,3,0,12.16,12.39,22.1,02/03/2020 14:57:45,0,0,0.0,0.0,0.0
,Mixed / non conventional,7.0,19.0,13.0,4.0,38905.36,0.73,0.0,266.96,-974.138,0.59,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,85.8,0.0,0.0,20030201,4,0,12.16,12.39,22.1,02/03/2020 14:57:45,0,0,0.0,0.0,0.0
,Mixed / non conventional,7.0,19.0,4.0,16.0,24368.47,0.87,0.0,-429.0,1118.615,0.59,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,51,0,85.8,0.0,0.0,20030201,5,0,12.16,12.39,22.1,02/03/2020 14:57:46,0,0,0.0,0.0,0.0
,Mixed / non conventional,10.0,22.0,1.0,13.0,-76249.13,0.84,0.0,-91.9,1862.226,0.9670000000000001,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,51.9,0.0,0.0,20030201,1,0,12.16,12.39,21.6,02/03/2020 14:57:47,0,1,0.0,0.0,0.0
,Mixed / non conventional,10.0,22.0,13.0,4.0,-92226.93,0.84,0.0,205.39,-1576.7160000000001,0.9670000000000001,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,51.9,0.0,0.0,20030201,2,0,12.16,12.39,21.6,02/03/2020 14:57:47,0,0,0.0,0.0,0.0
,Mixed / non conventional,10.0,22.0,4.0,16.0,80251.27,0.85,0.0,-303.68,1371.979,0.9670000000000001,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,51.9,0.0,0.0,20030201,3,0,12.16,12.39,21.6,02/03/2020 14:57:48,0,0,0.0,0.0,0.0
,Mixed / non conventional,10.0,22.0,16.0,7.0,40609.17,0.87,0.0,313.99,-1666.215,0.9670000000000001,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,51.9,0.0,0.0,20030201,4,0,12.16,12.39,21.6,02/03/2020 14:57:48,0,0,0.0,0.0,0.0
,Mixed / non conventional,10.0,22.0,7.0,19.0,25122.4,0.89,0.0,-317.42,1889.7720000000002,0.9670000000000001,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,51.9,0.0,0.0,20030201,5,0,12.16,12.39,21.6,02/03/2020 14:57:48,0,0,0.0,0.0,0.0
,Mixed / non conventional,13.0,25.0,16.0,28.0,66092.82,2.03,0.0,147.85,4119.9529999999995,0.8009999999999999,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,62.9,0.0,0.0,20030201,1,0,12.16,12.39,21.6,02/03/2020 14:57:50,0,1,0.0,0.0,0.0
,Mixed / non conventional,13.0,25.0,28.0,19.0,115046.55,2.03,0.0,-127.03,-3911.741,0.8009999999999999,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,62.9,0.0,0.0,20030201,2,0,12.16,12.39,21.6,02/03/2020 14:57:50,0,0,0.0,0.0,0.0
,Mixed / non conventional,13.0,25.0,19.0,31.0,244009.27,2.03,0.0,99.92,3456.938,0.8009999999999999,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,62.9,0.0,0.0,20030201,3,0,12.16,12.39,21.6,02/03/2020 14:57:50,0,0,0.0,0.0,0.0
,Mixed / non conventional,13.0,25.0,31.0,22.0,-256859.08,2.0,0.0,-364.75,-3638.985,0.8009999999999999,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,62.9,0.0,0.0,20030201,4,0,12.16,12.39,21.6,02/03/2020 14:57:50,0,0,0.0,0.0,0.0
,Mixed / non conventional,13.0,25.0,22.0,34.0,-195252.33,2.01,0.0,327.72,3951.696,0.8009999999999999,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,62.9,0.0,0.0,20030201,5,0,12.16,12.39,21.6,02/03/2020 14:57:50,0,0,0.0,0.0,0.0
,Mixed / non conventional,16.0,28.0,19.0,31.0,66459.55,1.11,0.0,34.0,4594.653,0.889,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,56.7,0.0,0.0,20030201,1,0,12.16,12.37,21.6,02/03/2020 14:57:52,0,1,0.0,0.0,0.0
,Mixed / non conventional,16.0,28.0,31.0,22.0,117300.06,1.11,0.0,-211.14,-4423.358,0.889,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,56.7,0.0,0.0,20030201,2,0,12.16,12.37,21.6,02/03/2020 14:57:52,0,0,0.0,0.0,0.0
