Unnamed: 0,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,1.0,13.0,4.0,16.0,21460.78,2.68,0.0,-31.44,2821.091,1.689,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,29.4,0.0,0.0,20030202,1,0,12.04,12.32,24.6,02/03/2020 17:19:28,0,1,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,16.0,7.0,31372.07,2.68,0.0,14.41,-2249.4339999999997,1.689,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,29.4,0.0,0.0,20030202,2,0,12.04,12.32,24.6,02/03/2020 17:19:28,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,7.0,19.0,66146.51,2.68,0.0,-65.77,1976.1770000000001,1.689,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,29.4,0.0,0.0,20030202,3,0,12.04,12.32,24.6,02/03/2020 17:19:28,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,19.0,10.0,-81407.81,2.68,0.0,66.49,-2432.12,1.689,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,29.4,0.0,0.0,20030202,4,0,12.04,12.32,24.6,02/03/2020 17:19:28,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,10.0,22.0,-62613.01,2.68,0.0,-37.1,2672.302,1.689,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,29.4,0.0,0.0,20030202,5,0,12.04,12.32,24.6,02/03/2020 17:19:28,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,7.0,19.0,19456.45,1.15,0.0,-74.23,2514.466,1.661,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,30.1,0.0,0.0,20030202,1,0,12.04,12.3,24.6,02/03/2020 17:19:30,0,1,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,19.0,10.0,31624.95,1.14,0.0,66.6,-2229.31,1.661,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,30.1,0.0,0.0,20030202,2,0,12.04,12.3,24.6,02/03/2020 17:19:30,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,10.0,22.0,67816.69,1.14,0.0,-33.31,1991.8929999999998,1.661,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,30.1,0.0,0.0,20030202,3,0,12.04,12.3,24.6,02/03/2020 17:19:30,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,22.0,1.0,25677.37,1.12,0.0,94.83,-2564.241,1.661,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,30.1,0.0,0.0,20030202,4,0,12.04,12.3,24.6,02/03/2020 17:19:30,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,1.0,13.0,21726.32,1.12,0.0,-168.74,2807.813,1.661,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,30.1,0.0,0.0,20030202,5,0,12.04,12.3,24.6,02/03/2020 17:19:30,0,0,0.0,0.0,0.0
,Mixed / non conventional,7.0,19.0,10.0,22.0,20383.54,4.25,0.0,-34.32,2812.132,1.7730000000000001,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,28.1,0.0,0.0,20030202,1,0,12.07,12.3,24.6,02/03/2020 17:19:32,0,1,0.0,0.0,0.0
,Mixed / non conventional,7.0,19.0,22.0,1.0,22581.66,4.26,0.0,55.24,-2407.344,1.7730000000000001,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,28.1,0.0,0.0,20030202,2,0,12.07,12.3,24.6,02/03/2020 17:19:32,0,0,0.0,0.0,0.0
,Mixed / non conventional,7.0,19.0,1.0,13.0,68741.49,4.26,0.0,-96.35,2155.3720000000003,1.7730000000000001,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,28.1,0.0,0.0,20030202,3,0,12.07,12.3,24.6,02/03/2020 17:19:32,0,0,0.0,0.0,0.0
,Mixed / non conventional,7.0,19.0,13.0,4.0,32852.23,4.3,0.0,233.4,-2472.177,1.7730000000000001,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,28.1,0.0,0.0,20030202,4,0,12.07,12.3,24.6,02/03/2020 17:19:32,0,0,0.0,0.0,0.0
,Mixed / non conventional,7.0,19.0,4.0,16.0,19969.94,4.31,0.0,-264.0,2755.071,1.7730000000000001,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,28.1,0.0,0.0,20030202,5,0,12.07,12.3,24.6,02/03/2020 17:19:32,0,0,0.0,0.0,0.0
