Unnamed: 0,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,1.0,13.0,4.0,16.0,22308.69,0.27,0.0,-12.83,2828.827,1.63,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,30.7,0.0,0.0,20030201,1,0,12.13,12.37,23.1,02/03/2020 15:28:38,0,1,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,16.0,7.0,32622.83,0.27,0.0,6.95,-2256.381,1.63,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,30.7,0.0,0.0,20030201,2,0,12.13,12.37,23.1,02/03/2020 15:28:38,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,7.0,19.0,68758.21,0.27,0.0,-67.24,1981.546,1.63,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,30.7,0.0,0.0,20030201,3,0,12.13,12.37,23.1,02/03/2020 15:28:38,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,19.0,10.0,-84671.91,0.26,0.0,55.9,-2440.1639999999998,1.63,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,30.7,0.0,0.0,20030201,4,0,12.13,12.37,23.1,02/03/2020 15:28:38,0,0,0.0,0.0,0.0
,Mixed / non conventional,1.0,13.0,10.0,22.0,-65134.46,0.26,0.0,-45.67,2681.591,1.63,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,30.7,0.0,0.0,20030201,5,0,12.13,12.37,23.1,02/03/2020 15:28:38,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,7.0,19.0,19930.59,0.19,0.0,-76.76,2457.817,1.585,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,31.6,0.0,0.0,20030201,1,0,12.13,12.37,23.1,02/03/2020 15:28:40,0,1,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,19.0,10.0,32606.43,0.18,0.0,58.69,-2193.265,1.585,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,31.6,0.0,0.0,20030201,2,0,12.13,12.37,23.1,02/03/2020 15:28:40,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,10.0,22.0,69952.05,0.18,0.0,-45.07,1960.546,1.585,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,31.6,0.0,0.0,20030201,3,0,12.13,12.37,23.1,02/03/2020 15:28:40,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,22.0,1.0,26446.09,0.18,0.0,124.47,-2520.096,1.585,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,31.6,0.0,0.0,20030201,4,0,12.13,12.37,23.1,02/03/2020 15:28:40,0,0,0.0,0.0,0.0
,Mixed / non conventional,4.0,16.0,1.0,13.0,22354.61,0.19,0.0,-200.63,2756.743,1.585,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,50,0,31.6,0.0,0.0,20030201,5,0,12.13,12.37,23.1,02/03/2020 15:28:40,0,0,0.0,0.0,0.0
