140
1	1	3	8	6	1.9210507071839984	
2	1	3	10	8	0.6817501127948551	
3	1	3	12	10	0.3506160862743456	
4	1	3	14	12	0.1955617603240543	
5	1	3	16	14	0.13867884955072587	
6	1	3	7	5	4.3030280652173385	
7	1	3	9	7	1.0716865973104572	
8	1	3	11	9	0.4523941205512132	
9	1	3	13	11	0.2727907615581837	
10	1	3	15	13	0.1584504495508534	
11	2	4	7	5	16.935873544814736	
12	2	4	9	7	1.970031878968006	
13	2	4	11	9	0.6984020030121109	
14	2	4	13	11	0.39588854967245735	
15	2	4	15	13	0.22174998633311402	
16	2	4	17	15	0.1417114526689663	
17	2	4	8	6	4.435294515769154	
18	2	4	10	8	1.130117722555541	
19	2	4	12	10	0.5223035236146416	
20	2	4	14	12	0.27808405610044923	
21	2	4	16	14	0.19190827938252114	
22	3	5	8	6	13.274955029988279	
23	3	5	10	8	1.7911714208359286	
24	3	5	12	10	0.6940063654876578	
25	3	5	14	12	0.34827716300380007	
26	3	5	16	14	0.23367433460509168	
27	3	5	18	16	0.13151921704282682	
28	3	5	9	7	3.7970182493435614	
29	3	5	11	9	0.9873851800877453	
30	3	5	13	11	0.5075341408509719	
31	3	5	15	13	0.27297585474374575	
32	3	5	17	15	0.17032990212941812	
33	4	6	9	7	12.071379942422567	
34	4	6	11	9	1.6302945738006454	
35	4	6	13	11	0.6997189855710995	
36	4	6	15	13	0.3557125519774793	
37	4	6	17	15	0.21464995004894608	
38	4	6	19	17	0.13246879524950744	
39	4	6	10	8	3.670690810830531	
40	4	6	12	10	1.0136968544638016	
41	4	6	14	12	0.46353761959736023	
42	4	6	16	14	0.29929523984931095	
43	4	6	18	16	0.1636912681439731	
44	5	7	10	8	13.09809157174492	
45	5	7	12	10	1.7901525043109165	
46	5	7	14	12	0.6863574989544674	
47	5	7	16	14	0.4166503713684403	
48	5	7	18	16	0.2209139330883318	
49	5	7	20	18	0.1379344111140577	
50	5	7	11	9	3.673795079938488	
51	5	7	13	11	1.104004630842398	
52	5	7	15	13	0.5066872126543758	
53	5	7	17	15	0.2933097354817895	
54	5	7	19	17	0.17656200725279564	
55	6	8	11	9	13.28309768200208	
56	6	8	13	11	1.909540672147231	
57	6	8	15	13	0.7101355335219706	
58	6	8	17	15	0.3912961589485452	
59	6	8	19	17	0.2288183408350356	
60	6	8	21	19	0.14940921763510662	
61	6	8	12	10	3.93533901736179	
62	6	8	14	12	1.040024618322871	
63	6	8	16	14	0.5645464259177382	
64	6	8	18	16	0.2898046808391924	
65	6	8	20	18	0.1761608023920628	
66	7	9	12	10	13.1856511933727	
67	7	9	14	12	1.7685685701914324	
68	7	9	16	14	0.7979772992000587	
69	7	9	18	16	0.3827832589687675	
70	7	9	20	18	0.2256911541220058	
71	7	9	22	20	0.15367227913221948	
72	7	9	13	11	4.0826973559204625	
73	7	9	15	13	1.0674560971853246	
74	7	9	17	15	0.5293367971619665	
75	7	9	19	17	0.2971788253420792	
76	7	9	21	19	0.18915938207852148	
77	8	10	13	11	12.839871143180817	
78	8	10	15	13	1.691620554099581	
79	8	10	17	15	0.7102297290523771	
80	8	10	19	17	0.3755416308749622	
81	8	10	21	19	0.23152917486480878	
82	8	10	23	21	0.1467863140542487	
83	8	10	14	12	3.5515687467412302	
84	8	10	16	14	1.1382287655266174	
85	8	10	18	16	0.49459157775039175	
86	8	10	20	18	0.27988750976630394	
87	8	10	22	20	0.1856311250795287	
88	9	11	14	12	11.198635033478212	
89	9	11	16	14	1.8671557710159177	
90	9	11	18	16	0.6726016923523157	
91	9	11	20	18	0.35654299576708237	
92	9	11	22	20	0.22859990652984347	
93	9	11	24	22	0.1330370109763907	
94	9	11	15	13	3.3965617408769484	
95	9	11	17	15	1.0324991859326884	
96	9	11	19	17	0.49168510795561704	
97	9	11	21	19	0.2898870569837841	
98	9	11	23	21	0.17837482004342367	
99	10	12	15	13	12.397303725739015	
100	10	12	19	17	0.7248690474602875	
101	10	12	21	19	0.39716422014885944	
102	10	12	23	21	0.23760761609562986	
103	10	12	16	14	4.459390299201008	
104	10	12	20	18	0.5023488432710426	
105	10	12	22	20	0.3089525190004554	
106	10	12	24	22	0.1749676341557096	
107	11	13	16	14	15.664713677340437	
108	11	13	20	18	0.7057187037744246	
109	11	13	22	20	0.4065111532638801	
110	11	13	24	22	0.22308384864374417	
111	11	13	19	17	1.0974803562146953	
112	11	13	21	19	0.5354240570535452	
113	11	13	23	21	0.3066469439560841	
114	12	14	19	17	1.6530232594165384	
115	12	14	21	19	0.6686523481210207	
116	12	14	23	21	0.36027960941675996	
117	12	14	22	20	0.4889648739341994	
118	12	14	24	22	0.2581334606707566	
119	13	15	22	20	0.681649549800238	
120	13	15	24	22	0.3404859867342083	
121	13	15	19	17	3.7583941547661612	
122	13	15	21	19	1.0061885126651515	
123	13	15	23	21	0.48600584830988275	
124	14	16	19	17	15.925608497854332	
125	14	16	21	19	1.8422453424681775	
126	14	16	23	21	0.7223652888338414	
127	14	16	20	18	3.8054361044367604	
128	14	16	22	20	1.090969594061645	
129	14	16	24	22	0.4884221563643736	
130	15	17	20	18	10.664219133504615	
131	15	17	22	20	1.6274205757949904	
132	15	17	24	22	0.6149168623057886	
133	15	17	21	19	3.4820385229110458	
134	16	18	21	19	13.508559183841989	
135	16	18	22	20	3.6270944784543815	
136	16	18	24	22	0.9101615330245351	
137	17	19	22	20	13.968296272612703	
138	17	19	24	22	1.5586228586295596	
139	18	20	24	22	3.525598787236037	
140	19	21	24	22	13.070656869847959	
